PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck,Transported
0301_01,1,1,0,0,0,3,16.0,0,0.0,0.0,0.0,1465,120,0.0,0.0,0
0302_01,1,0,6,67,1,3,23.0,0,0.0,0.0,15.0,1690,2199,0.0,1370.0,0
0303_01,0,1,7,41,2,3,23.0,0,0.0,0.0,0.0,828,2075,0.0,0.0,1
0304_01,3,0,5,18,2,3,28.0,0,0.0,422.0,0.0,348,1946,1851.0,5166.0,0
0305_01,3,0,3,7,1,1,23.0,0,0.0,584.0,0.0,2818,1996,20.0,2469.0,0
0306_01,1,0,5,19,2,3,23.0,0,368.0,175.0,259.0,758,1038,1.0,101.0,0
0307_01,1,0,6,59,2,3,18.0,0,0.0,0.0,1359.0,2412,1398,0.0,0.0,1
0309_01,1,0,6,60,2,3,18.0,0,1194.0,0.0,157.0,1373,1763,6.0,0.0,0
0310_01,3,0,0,0,0,3,67.0,0,-1.0,230.0,0.0,1573,32,4476.0,241.0,0
0313_01,1,0,6,68,1,2,60.0,0,7.0,540.0,1.0,2068,958,0.0,4.0,1
0313_02,1,1,7,50,1,1,-1.0,0,0.0,0.0,-1.0,2416,958,0.0,0.0,1
0313_03,1,0,6,68,1,1,49.0,0,331.0,0.0,0.0,762,958,318.0,0.0,1
0313_04,1,0,7,50,1,1,0.0,0,0.0,0.0,0.0,639,958,0.0,0.0,1
0314_01,1,0,7,51,1,1,26.0,0,386.0,0.0,74.0,84,2319,0.0,1330.0,0
0315_01,0,1,7,42,2,2,35.0,0,0.0,0.0,0.0,1816,394,0.0,0.0,1
0316_01,3,0,2,9,2,3,24.0,0,0.0,2628.0,-1.0,2285,117,170.0,0.0,1
0316_02,3,1,2,9,2,3,20.0,0,0.0,0.0,0.0,1852,117,0.0,-1.0,1
0320_01,1,0,7,44,2,3,18.0,0,0.0,2.0,0.0,133,161,-1.0,0.0,0
0320_02,1,0,7,44,2,3,21.0,0,0.0,5.0,3.0,2857,161,0.0,-1.0,0
0321_01,0,0,6,61,2,3,59.0,1,1018.0,0.0,209.0,2446,962,0.0,0.0,0
0322_01,1,1,7,45,2,2,13.0,0,0.0,0.0,0.0,92,1304,0.0,0.0,0
0324_01,1,1,7,53,1,1,43.0,0,0.0,0.0,0.0,648,1365,0.0,0.0,0
0326_01,1,1,7,47,2,3,29.0,0,0.0,0.0,0.0,1814,295,0.0,0.0,0
0327_01,1,0,0,0,0,3,19.0,0,17.0,0.0,784.0,2332,600,0.0,2.0,1
0330_01,3,0,3,14,2,3,2.0,0,0.0,0.0,0.0,1969,2298,0.0,0.0,1
0330_02,3,0,3,14,2,3,32.0,0,247.0,4651.0,0.0,1915,1560,46.0,202.0,1
0330_03,3,0,3,14,2,3,33.0,0,443.0,317.0,0.0,2795,2298,148.0,1260.0,0
0331_01,1,0,6,72,1,3,25.0,0,0.0,0.0,251.0,2058,1339,0.0,552.0,0
0333_01,2,1,6,73,1,1,29.0,0,0.0,0.0,0.0,2651,1360,0.0,0.0,1
0334_01,2,0,6,62,2,3,29.0,0,5715.0,2.0,211.0,884,406,1476.0,0.0,0
0336_01,1,0,6,74,1,3,44.0,0,695.0,1.0,16.0,2823,1027,0.0,0.0,0
0337_01,2,1,6,63,2,1,2.0,0,0.0,0.0,0.0,2702,1296,0.0,0.0,1
0337_02,2,0,6,63,2,3,19.0,0,417.0,349.0,634.0,1231,1296,3.0,1057.0,1
0337_03,2,0,6,63,2,1,0.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0,1
0338_01,1,1,7,48,2,3,18.0,0,0.0,0.0,-1.0,369,485,0.0,0.0,1
0340_01,3,1,2,10,2,1,38.0,0,0.0,0.0,0.0,2052,2000,0.0,0.0,1
0341_01,1,1,7,57,1,2,5.0,0,0.0,0.0,0.0,2187,213,0.0,0.0,0
0343_01,1,0,6,76,1,2,31.0,0,121.0,0.0,0.0,2879,308,274.0,907.0,0
0345_01,2,1,5,21,2,3,30.0,0,0.0,0.0,0.0,2551,1671,0.0,0.0,0
0346_01,1,1,7,59,1,1,15.0,0,0.0,0.0,0.0,1930,183,0.0,0.0,1
0347_01,2,0,6,64,2,3,27.0,0,434.0,0.0,1434.0,1218,867,0.0,0.0,0
0348_01,2,0,4,12,1,3,22.0,0,142.0,2876.0,202.0,1818,1674,3.0,0.0,1
0348_02,2,-1,0,0,0,3,36.0,0,520.0,0.0,1865.0,965,1674,0.0,0.0,1
0350_01,1,1,7,60,1,2,14.0,0,0.0,0.0,0.0,1242,2370,0.0,0.0,1
0352_01,2,0,6,78,1,3,23.0,0,2001.0,0.0,2975.0,2271,291,0.0,0.0,0
0355_01,1,1,0,0,0,3,18.0,0,0.0,0.0,0.0,2554,1428,0.0,0.0,1
0356_01,3,1,2,15,1,1,36.0,0,0.0,0.0,0.0,531,1916,0.0,0.0,1
0357_01,1,0,6,65,2,3,41.0,0,-1.0,1198.0,0.0,1296,676,124.0,572.0,0
0358_01,1,1,7,50,2,3,50.0,0,0.0,0.0,0.0,2638,576,0.0,0.0,1
0358_02,1,1,7,50,2,2,32.0,0,0.0,0.0,0.0,1168,576,0.0,0.0,1
0359_01,1,0,6,66,2,2,26.0,0,148.0,0.0,453.0,925,248,0.0,88.0,0
0360_01,1,0,6,67,2,3,15.0,0,358.0,212.0,33.0,2130,208,0.0,112.0,0
0361_01,1,0,6,68,2,1,33.0,0,0.0,36.0,0.0,598,1709,280.0,417.0,1
0365_01,1,0,7,51,2,1,-1.0,0,0.0,0.0,0.0,604,320,685.0,21.0,0
0368_01,2,0,6,82,1,3,26.0,0,2832.0,107.0,4447.0,1600,1963,15.0,4.0,0
0368_02,2,1,6,82,1,3,61.0,0,0.0,0.0,0.0,2560,1963,0.0,0.0,1
0369_01,1,0,7,53,2,3,24.0,0,0.0,0.0,592.0,514,492,177.0,58.0,1
0370_01,1,0,6,83,1,3,30.0,0,0.0,95.0,0.0,1615,1382,441.0,1023.0,0
0371_01,2,1,6,84,1,3,24.0,0,0.0,0.0,0.0,67,1472,0.0,0.0,1
0372_01,1,0,6,85,1,3,24.0,0,0.0,5.0,0.0,1915,1560,2766.0,0.0,0
0373_01,1,1,7,62,1,3,41.0,0,0.0,0.0,0.0,2435,170,0.0,0.0,0
0375_01,1,0,5,22,1,3,20.0,0,0.0,0.0,558.0,819,2153,0.0,230.0,0
0376_01,1,0,7,54,2,3,22.0,0,116.0,0.0,786.0,990,472,6.0,0.0,1
0377_01,3,0,3,15,2,1,63.0,0,0.0,1068.0,0.0,1248,1576,176.0,8188.0,0
0378_01,3,0,2,11,2,1,18.0,0,17.0,215.0,4.0,2347,141,5132.0,697.0,0
0378_02,3,1,2,11,2,1,21.0,0,0.0,0.0,0.0,2793,141,0.0,0.0,1
0378_03,3,0,2,11,2,3,79.0,0,5649.0,235.0,7.0,2029,141,2579.0,2175.0,0
0378_04,3,1,2,11,2,3,56.0,0,0.0,0.0,0.0,1078,141,0.0,0.0,1
0378_05,3,1,2,11,2,3,13.0,0,0.0,0.0,0.0,1569,141,0.0,0.0,1
0378_06,3,0,2,11,2,3,33.0,0,0.0,2491.0,6.0,1828,141,1173.0,1059.0,0
0378_07,3,1,2,11,2,3,32.0,0,0.0,0.0,0.0,1940,141,0.0,0.0,1
0379_01,1,0,7,63,1,3,31.0,0,198.0,0.0,591.0,2077,1077,0.0,164.0,1
0380_01,3,1,0,0,0,1,26.0,0,0.0,0.0,0.0,1866,153,0.0,0.0,1
0381_01,3,1,2,16,1,1,18.0,0,0.0,0.0,0.0,2556,1711,0.0,0.0,1
0381_02,3,1,2,16,1,1,38.0,0,0.0,0.0,-1.0,1725,1711,0.0,0.0,1
0382_01,0,0,7,64,1,0,23.0,0,348.0,0.0,0.0,2613,1169,4.0,368.0,0
0383_01,1,0,7,55,2,3,28.0,0,82.0,773.0,0.0,1910,2074,3693.0,140.0,0
0383_02,1,1,7,55,2,2,34.0,0,0.0,0.0,0.0,75,2074,0.0,0.0,0
0384_01,1,0,7,56,2,1,0.0,0,0.0,0.0,0.0,192,110,0.0,0.0,1
0384_02,1,0,7,56,2,3,14.0,0,3.0,0.0,881.0,2021,110,25.0,0.0,1
0385_01,1,0,7,65,1,3,23.0,0,13.0,747.0,0.0,493,865,0.0,128.0,0
0387_01,1,1,7,66,1,3,49.0,0,0.0,0.0,0.0,1753,1603,0.0,0.0,0
0388_01,1,1,7,57,2,3,14.0,0,0.0,0.0,0.0,109,1101,0.0,0.0,0
0389_01,1,0,5,23,1,3,18.0,0,391.0,44.0,356.0,2221,560,0.0,0.0,0
0391_01,3,0,3,9,1,2,27.0,1,69.0,5728.0,0.0,578,2188,0.0,987.0,1
0392_01,1,0,5,24,1,3,48.0,0,0.0,111.0,0.0,210,329,1508.0,0.0,0
0395_01,3,0,2,17,1,1,31.0,1,0.0,11003.0,552.0,2033,1929,8157.0,5688.0,0
0395_02,3,0,2,17,1,1,61.0,0,1.0,608.0,0.0,2070,1929,3835.0,1.0,0
0396_01,1,1,7,59,2,3,18.0,0,0.0,0.0,0.0,1701,1370,0.0,0.0,1
0397_01,2,1,6,69,2,3,45.0,0,0.0,0.0,0.0,293,1748,0.0,0.0,1
0398_01,2,0,4,13,2,3,22.0,0,28.0,420.0,36.0,1098,238,6011.0,3.0,0
0401_01,2,0,4,14,2,3,30.0,1,1056.0,0.0,0.0,2359,1142,0.0,0.0,0
0401_02,2,0,4,14,2,3,30.0,0,1770.0,0.0,0.0,2302,1142,13.0,0.0,0
0402_01,0,1,4,15,2,1,32.0,1,0.0,0.0,0.0,1058,2043,0.0,0.0,1
0403_01,2,0,4,13,1,3,43.0,1,353.0,896.0,0.0,1928,514,0.0,2.0,1
0405_01,1,0,6,89,1,1,17.0,0,177.0,-1.0,0.0,2847,1839,310.0,7.0,0
0407_01,1,0,7,69,1,3,23.0,0,-1.0,21.0,0.0,1168,2028,0.0,1699.0,0
0407_02,1,0,6,90,1,3,20.0,0,0.0,465.0,0.0,819,2028,5.0,223.0,0
0407_03,1,1,7,69,1,3,39.0,0,0.0,0.0,0.0,23,2028,0.0,0.0,0
0408_01,2,0,5,25,1,3,35.0,0,1134.0,113.0,52.0,1327,1734,0.0,0.0,0
0409_01,2,0,6,71,2,3,31.0,0,0.0,0.0,1116.0,1386,2342,2.0,0.0,0
0410_01,1,0,6,72,2,1,21.0,0,0.0,150.0,0.0,1043,1902,567.0,0.0,0
0411_01,1,0,6,91,1,3,16.0,0,691.0,0.0,101.0,390,601,140.0,0.0,0
0412_01,3,0,3,11,1,3,60.0,0,0.0,7255.0,5952.0,2867,1176,1537.0,0.0,1
0413_01,1,0,6,92,1,3,18.0,0,0.0,157.0,0.0,337,2015,352.0,60.0,0
0415_01,1,1,7,60,2,3,42.0,0,0.0,0.0,0.0,1249,1353,0.0,0.0,0
0417_01,3,1,2,18,1,1,68.0,0,0.0,0.0,0.0,933,886,0.0,0.0,1
0417_02,3,0,2,18,1,1,22.0,0,0.0,1170.0,0.0,620,751,5467.0,1241.0,0
0417_03,3,1,2,18,1,3,59.0,0,0.0,0.0,0.0,849,751,0.0,0.0,1
0423_01,3,0,2,19,1,3,-1.0,0,8.0,3584.0,0.0,2009,1988,13.0,57.0,1
0425_01,2,0,6,96,1,3,37.0,0,1094.0,2.0,26.0,207,812,34.0,1.0,0
0425_02,2,1,6,96,1,3,3.0,0,0.0,0.0,0.0,212,812,0.0,0.0,1
0425_03,2,1,6,96,1,3,31.0,0,0.0,0.0,0.0,1214,812,0.0,0.0,1
0427_01,3,0,5,26,1,3,31.0,0,417.0,-1.0,7185.0,292,746,562.0,792.0,1
0428_01,3,0,3,16,2,3,29.0,0,0.0,4118.0,0.0,2595,635,715.0,3139.0,1
0429_01,3,0,1,5,2,1,20.0,0,2.0,10116.0,0.0,91,2108,2.0,225.0,1
0429_02,3,1,1,5,2,1,46.0,0,0.0,0.0,0.0,1525,2108,0.0,0.0,1
0430_01,1,0,6,75,2,3,29.0,0,0.0,1026.0,0.0,1169,1247,16.0,0.0,1
0431_01,2,1,6,97,1,3,43.0,0,0.0,0.0,0.0,1117,981,0.0,0.0,1
0432_01,2,0,6,76,2,3,17.0,0,1483.0,10.0,0.0,731,2018,0.0,0.0,0
0433_01,3,-1,2,20,1,1,27.0,0,0.0,0.0,0.0,1766,2203,0.0,0.0,1
0433_02,3,0,2,20,1,3,47.0,0,4.0,891.0,0.0,677,2203,2962.0,3656.0,0
0434_01,2,1,6,77,2,3,45.0,0,0.0,0.0,0.0,1994,177,0.0,0.0,1
0435_01,1,1,7,62,2,3,17.0,0,0.0,0.0,0.0,2427,1636,0.0,0.0,1
0436_01,1,0,7,63,2,1,10.0,0,0.0,0.0,0.0,2333,1291,0.0,0.0,1
0436_02,1,0,7,63,2,2,56.0,0,46.0,11.0,0.0,1326,1291,622.0,0.0,0
0437_01,1,0,6,78,2,3,39.0,0,382.0,0.0,22.0,310,396,467.0,0.0,0
0437_02,1,0,6,78,2,2,40.0,0,7.0,0.0,840.0,2749,396,26.0,0.0,0
0438_01,3,1,2,13,2,3,40.0,0,-1.0,0.0,0.0,1666,2187,0.0,0.0,1
0439_01,3,0,3,13,1,1,34.0,0,-1.0,5637.0,45.0,1097,2237,1936.0,56.0,0
0441_01,1,0,6,79,2,1,32.0,0,0.0,0.0,0.0,1116,921,722.0,0.0,0
0442_01,1,0,6,98,1,3,35.0,0,7.0,1043.0,0.0,1938,1895,0.0,0.0,0
0444_01,2,0,4,15,1,3,32.0,1,2484.0,429.0,102.0,571,253,0.0,0.0,0
0444_02,0,0,6,99,1,3,26.0,1,1869.0,0.0,136.0,458,253,0.0,0.0,0
0445_01,1,0,6,80,2,3,25.0,0,1352.0,0.0,0.0,2542,1550,24.0,799.0,0
0445_02,0,0,5,25,2,3,26.0,0,0.0,0.0,0.0,2690,1550,77.0,715.0,0
0446_01,3,1,2,21,1,1,22.0,0,0.0,0.0,0.0,2714,27,0.0,0.0,1
0447_01,1,0,6,81,2,3,22.0,0,9.0,0.0,795.0,1320,1741,0.0,0.0,1
0448_01,1,0,5,27,1,3,24.0,0,757.0,0.0,0.0,1346,87,32.0,0.0,0
0448_02,1,1,7,71,1,2,32.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0,1
0449_01,1,1,7,64,2,3,11.0,0,0.0,0.0,0.0,1004,91,0.0,0.0,1
0452_01,2,1,5,26,2,3,22.0,0,0.0,0.0,0.0,1813,980,0.0,0.0,1
0453_01,3,1,2,14,2,3,19.0,0,0.0,0.0,0.0,942,1248,0.0,0.0,1
0453_02,3,1,0,0,0,1,34.0,0,0.0,0.0,0.0,867,1248,0.0,0.0,1
0453_03,3,1,2,14,2,3,74.0,0,0.0,0.0,0.0,1504,1248,0.0,0.0,1
0454_01,3,-1,2,15,2,1,28.0,1,5.0,4288.0,0.0,76,1047,745.0,5.0,1
0454_02,3,1,2,15,2,3,42.0,0,0.0,0.0,0.0,1362,1004,0.0,0.0,1
0454_03,3,1,2,15,2,3,43.0,0,0.0,0.0,0.0,2043,1047,0.0,0.0,1
0456_01,1,0,6,83,2,3,55.0,0,210.0,185.0,188.0,2202,1780,59.0,73.0,0
0457_01,1,0,7,72,1,2,19.0,0,0.0,0.0,747.0,2454,716,26.0,0.0,1
0457_02,1,1,7,72,1,3,6.0,0,0.0,0.0,0.0,2333,716,0.0,0.0,0
0457_03,1,0,7,72,1,3,7.0,0,0.0,0.0,0.0,58,716,0.0,0.0,0
0458_01,3,1,4,16,2,1,28.0,0,0.0,0.0,0.0,1791,2060,0.0,0.0,1
0459_01,1,0,6,84,2,3,15.0,0,2156.0,0.0,0.0,1340,346,59.0,2.0,0
0460_01,1,1,7,65,2,2,24.0,0,0.0,0.0,0.0,234,1328,0.0,0.0,1
0461_01,1,0,5,27,2,2,31.0,0,0.0,869.0,0.0,158,740,0.0,0.0,1
0461_02,1,0,6,85,2,3,22.0,0,0.0,70.0,182.0,1464,740,612.0,20.0,1
0461_03,1,0,7,66,2,1,1.0,0,0.0,0.0,0.0,1781,740,0.0,0.0,1
0462_01,1,1,7,67,2,0,50.0,0,0.0,0.0,0.0,2191,1,0.0,0.0,0
0463_01,2,0,6,100,1,3,34.0,0,865.0,0.0,257.0,2199,335,-1.0,35.0,0
0463_02,2,0,6,100,1,3,14.0,0,928.0,852.0,81.0,172,335,0.0,0.0,0
0465_01,1,0,5,28,1,3,19.0,0,4.0,10.0,0.0,1829,744,1178.0,428.0,0
0465_02,1,0,5,28,1,3,-1.0,0,0.0,654.0,22.0,1177,744,146.0,4.0,1
0466_01,1,0,6,101,1,3,36.0,0,0.0,0.0,863.0,2869,218,1.0,1.0,0
0468_01,1,1,0,0,0,3,34.0,0,0.0,0.0,0.0,1067,2095,0.0,0.0,0
0470_01,2,1,6,86,2,1,25.0,0,0.0,0.0,0.0,963,2339,0.0,-1.0,1
0470_02,0,1,6,86,2,3,36.0,0,0.0,0.0,0.0,580,2339,0.0,0.0,1
0471_01,3,0,2,22,1,3,16.0,0,0.0,45.0,2.0,1973,1896,5183.0,170.0,0
0471_02,3,0,2,22,1,1,30.0,0,0.0,7972.0,0.0,1097,1896,0.0,4.0,1
0472_01,1,0,6,87,2,2,37.0,0,0.0,10.0,544.0,2431,2051,9.0,299.0,0
0474_01,1,1,7,69,2,1,15.0,0,0.0,0.0,0.0,2313,2041,0.0,0.0,1
0475_01,1,0,5,29,1,3,36.0,0,0.0,0.0,38.0,1088,1705,9.0,943.0,0
0476_01,2,0,6,103,1,2,27.0,0,-1.0,6.0,145.0,281,35,144.0,0.0,0
0476_02,2,1,6,103,1,3,27.0,0,0.0,0.0,0.0,1408,35,0.0,0.0,1
0476_03,2,1,6,103,1,3,12.0,0,0.0,0.0,0.0,941,35,0.0,0.0,1
0477_01,1,0,5,30,1,3,22.0,0,0.0,5.0,0.0,390,91,1619.0,0.0,0
0480_01,1,0,7,74,1,3,27.0,0,-1.0,34.0,23.0,1609,1326,0.0,275.0,0
0481_01,1,1,7,70,2,3,13.0,0,0.0,0.0,0.0,2583,1491,0.0,0.0,1
0482_01,1,0,5,28,2,3,27.0,0,0.0,118.0,0.0,1542,2022,5.0,665.0,0
0482_02,1,0,6,88,2,3,28.0,0,0.0,14.0,0.0,45,2022,0.0,615.0,0
0485_01,3,0,2,17,2,1,21.0,0,0.0,33.0,0.0,364,2139,3348.0,55.0,0
0487_01,3,-1,3,19,2,3,39.0,0,172.0,1794.0,12.0,1597,612,4303.0,246.0,0
0488_01,1,1,7,76,1,2,28.0,0,0.0,0.0,-1.0,2385,1016,0.0,0.0,0
0490_01,1,1,7,71,2,3,14.0,0,0.0,0.0,0.0,1102,2075,0.0,0.0,1
0498_01,3,1,0,0,0,1,27.0,0,0.0,-1.0,0.0,2559,721,0.0,0.0,1
0498_02,3,1,2,18,2,1,46.0,0,0.0,0.0,0.0,2317,721,-1.0,0.0,1
0499_01,2,1,6,89,2,1,27.0,0,0.0,0.0,0.0,610,1230,0.0,0.0,1
0499_02,2,0,5,29,2,3,21.0,0,0.0,0.0,0.0,2174,1230,0.0,0.0,0
0500_01,2,0,4,19,1,1,21.0,0,513.0,0.0,1749.0,1989,2317,82.0,0.0,1
0501_01,3,0,5,32,1,3,42.0,0,0.0,929.0,967.0,572,1114,-1.0,481.0,0
0502_01,2,0,0,0,0,3,22.0,0,10.0,0.0,817.0,938,306,471.0,0.0,0
0503_01,2,0,6,90,2,3,10.0,0,0.0,0.0,0.0,2030,1056,0.0,0.0,1
0503_02,2,0,6,90,2,3,43.0,0,1821.0,0.0,47.0,2438,1056,29.0,0.0,0
0503_03,2,0,5,31,2,3,42.0,0,1246.0,35.0,16.0,2688,1056,0.0,0.0,0
0504_01,3,1,2,19,2,1,18.0,0,0.0,0.0,0.0,1578,1528,0.0,0.0,1
0504_02,3,1,2,19,2,1,54.0,0,0.0,0.0,0.0,1170,1528,0.0,0.0,1
0504_03,3,1,2,19,2,0,24.0,0,0.0,0.0,0.0,2541,1528,0.0,0.0,1
0504_04,3,0,2,19,2,3,64.0,0,0.0,1737.0,11.0,1565,1528,401.0,752.0,0
0504_05,3,1,2,19,2,1,18.0,0,0.0,0.0,0.0,2802,1528,0.0,0.0,1
0504_06,0,1,2,19,2,1,53.0,0,0.0,0.0,0.0,1096,1528,0.0,0.0,1
0506_01,2,1,6,91,2,3,23.0,0,0.0,0.0,0.0,1374,2324,0.0,0.0,1
0507_01,1,0,7,74,2,3,39.0,0,0.0,0.0,0.0,2576,1456,0.0,0.0,1
0510_01,3,0,3,16,1,3,59.0,0,0.0,16521.0,0.0,1923,2100,323.0,0.0,1
0512_01,3,0,4,18,2,1,32.0,0,0.0,5755.0,0.0,1597,2159,59.0,122.0,1
0512_02,3,1,4,18,2,3,55.0,0,0.0,0.0,0.0,241,2159,0.0,0.0,1
0513_01,1,1,7,78,1,2,21.0,0,0.0,0.0,0.0,1810,1590,0.0,0.0,1
0515_01,3,1,2,20,2,3,50.0,0,0.0,0.0,0.0,2226,1593,0.0,0.0,1
0516_01,3,0,1,6,2,1,55.0,0,113.0,2492.0,41.0,875,1037,0.0,2376.0,0
0517_01,1,0,6,109,1,3,-1.0,0,1445.0,0.0,1.0,2855,984,2.0,73.0,0
0518_01,0,1,6,92,2,3,35.0,0,0.0,0.0,0.0,2796,630,0.0,0.0,1
0519_01,1,1,7,77,2,3,-1.0,0,0.0,0.0,0.0,2776,225,0.0,0.0,1
0520_01,1,0,7,78,2,3,55.0,0,62.0,-1.0,0.0,1934,1215,0.0,-1.0,0
0521_01,1,0,5,32,2,3,23.0,0,39.0,263.0,0.0,2437,1788,0.0,-1.0,1
0522_01,1,0,5,33,1,3,42.0,0,0.0,0.0,750.0,1929,1128,0.0,156.0,0
0523_01,1,0,5,33,2,3,35.0,0,553.0,213.0,1733.0,695,2328,0.0,6.0,1
0525_01,1,1,0,0,0,3,47.0,0,0.0,0.0,0.0,1718,553,0.0,0.0,1
0527_01,2,0,6,93,2,1,-1.0,0,1172.0,11.0,3.0,1732,288,0.0,4.0,0
0527_02,2,1,6,93,2,3,34.0,0,0.0,0.0,0.0,2645,288,0.0,0.0,1
0528_01,3,0,3,17,1,3,46.0,0,0.0,1119.0,0.0,406,289,3427.0,6595.0,0
0529_01,1,1,7,81,1,2,26.0,0,0.0,0.0,0.0,672,1612,0.0,0.0,0
0531_01,1,1,7,82,1,1,1.0,0,0.0,0.0,0.0,1153,1857,0.0,0.0,0
0531_02,1,1,7,82,1,1,-1.0,0,0.0,0.0,0.0,1847,1857,0.0,0.0,1
0533_01,2,0,4,21,1,3,33.0,0,20.0,0.0,384.0,2876,1716,557.0,0.0,0
0534_01,3,0,2,23,1,3,34.0,0,98.0,715.0,29.0,2173,2096,5732.0,1902.0,0
0534_02,3,0,2,23,1,3,49.0,0,3573.0,1308.0,316.0,1468,2096,641.0,25.0,0
0537_01,1,0,7,83,1,3,22.0,0,0.0,5.0,0.0,2576,208,320.0,352.0,0
0538_01,1,0,6,110,1,3,28.0,0,0.0,1073.0,0.0,447,1235,0.0,5.0,1
0539_01,3,1,3,18,1,3,-1.0,0,0.0,0.0,-1.0,616,1294,0.0,0.0,1
0539_02,3,1,3,18,1,1,36.0,0,0.0,0.0,0.0,2525,1294,0.0,0.0,1
0539_03,0,1,3,18,1,1,30.0,0,0.0,0.0,0.0,365,1294,0.0,0.0,1
0539_04,3,1,3,18,1,3,49.0,0,0.0,0.0,0.0,833,1294,0.0,0.0,1
0539_05,3,0,3,18,1,3,38.0,0,0.0,1793.0,479.0,671,1294,9.0,4987.0,0
0540_01,2,1,6,95,2,3,31.0,0,0.0,0.0,0.0,1634,694,0.0,0.0,1
0540_02,0,0,6,95,2,3,17.0,0,1471.0,0.0,0.0,77,694,45.0,16.0,0
0542_01,1,0,7,84,1,3,26.0,0,9.0,0.0,0.0,1196,563,0.0,878.0,0
0545_01,1,0,6,111,1,3,23.0,0,59.0,0.0,0.0,2761,1335,681.0,0.0,0
0546_01,1,0,6,96,2,1,24.0,0,930.0,691.0,838.0,234,1615,0.0,0.0,0
0547_01,1,0,6,97,2,3,23.0,0,0.0,15.0,831.0,2089,357,16.0,3.0,0
0548_01,1,0,5,36,2,3,24.0,0,0.0,86.0,704.0,2400,1014,0.0,1.0,1
0549_01,2,0,4,19,2,2,32.0,0,666.0,0.0,0.0,2065,2290,252.0,1.0,1
0549_02,2,1,6,98,2,3,43.0,0,0.0,0.0,0.0,2223,2290,0.0,0.0,1
0550_01,1,0,6,99,2,3,23.0,0,13.0,12.0,0.0,381,1005,762.0,0.0,1
0551_01,1,0,7,80,2,3,42.0,0,126.0,0.0,266.0,2431,2277,445.0,12.0,0
0552_01,3,1,3,21,2,1,29.0,0,0.0,0.0,0.0,1401,221,0.0,0.0,1
0553_01,3,1,3,19,1,3,40.0,0,0.0,0.0,0.0,2455,369,0.0,0.0,1
0553_02,3,0,3,19,1,3,37.0,0,0.0,6506.0,0.0,735,369,764.0,0.0,1
0555_01,3,1,3,20,1,1,61.0,0,0.0,0.0,0.0,1820,2238,0.0,0.0,1
0555_02,3,0,3,20,1,3,33.0,0,0.0,165.0,1.0,1750,2238,2525.0,0.0,0
0556_01,1,0,6,100,2,3,19.0,0,0.0,1428.0,0.0,1761,658,1.0,19.0,1
0559_01,1,0,6,102,2,2,21.0,0,0.0,12.0,580.0,1465,57,0.0,79.0,0
0560_01,1,0,7,81,2,3,4.0,0,0.0,0.0,0.0,1636,219,0.0,0.0,0
0560_02,1,0,7,81,2,2,12.0,0,0.0,0.0,0.0,1544,219,0.0,0.0,1
0560_03,0,0,6,103,2,3,44.0,0,1440.0,293.0,74.0,1101,596,32.0,0.0,1
0561_01,1,0,7,82,2,3,22.0,0,0.0,0.0,332.0,2640,223,442.0,0.0,0
0563_01,2,0,6,114,1,1,33.0,0,840.0,642.0,402.0,1051,2097,21.0,0.0,0
0564_01,3,1,2,24,1,1,32.0,0,0.0,0.0,0.0,2585,107,0.0,0.0,1
0564_02,3,1,2,24,1,3,28.0,0,0.0,0.0,0.0,1332,107,0.0,0.0,1
0564_03,3,0,2,24,1,0,28.0,0,0.0,410.0,2.0,2540,107,1354.0,3695.0,0
0565_01,2,0,6,115,1,3,31.0,0,697.0,0.0,612.0,782,1734,0.0,0.0,0
0566_01,2,1,5,37,2,3,13.0,0,0.0,0.0,0.0,2619,1645,0.0,0.0,1
0567_01,1,1,7,83,2,3,14.0,0,0.0,0.0,0.0,1998,38,0.0,0.0,1
0568_01,3,-1,4,20,2,3,33.0,0,1908.0,33.0,0.0,2548,3,1.0,4.0,0
0568_02,3,1,4,20,2,1,-1.0,0,0.0,0.0,0.0,2052,3,0.0,-1.0,1
0569_01,1,0,6,116,1,3,23.0,0,0.0,334.0,310.0,706,1603,0.0,0.0,1
0570_01,3,0,3,22,2,3,36.0,1,530.0,5085.0,1.0,2389,2032,146.0,872.0,1
0571_01,3,1,3,21,1,1,22.0,0,0.0,0.0,0.0,1997,330,0.0,0.0,1
0571_02,3,1,3,21,1,3,19.0,0,0.0,0.0,0.0,2087,330,0.0,0.0,0
0571_03,3,1,3,21,1,3,42.0,0,0.0,0.0,0.0,1800,330,0.0,0.0,1
0571_04,3,1,3,21,1,0,30.0,0,0.0,0.0,0.0,1843,882,0.0,-1.0,1
0571_05,3,1,3,21,1,1,16.0,0,0.0,0.0,0.0,1637,330,0.0,0.0,1
0571_06,3,0,3,21,1,3,55.0,0,0.0,1542.0,0.0,2833,330,1814.0,1568.0,0
0571_07,3,1,3,21,1,3,55.0,0,0.0,0.0,0.0,2486,330,0.0,0.0,1
0572_01,1,0,6,105,2,3,19.0,0,1911.0,0.0,21.0,1690,2166,854.0,0.0,0
