PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck
0624_01,3,0,5,42,2,3,28.0,0,0.0,1048.0,1469.0,622,850,0.0,22.0
0625_01,2,1,6,111,2,1,0.0,0,0.0,0.0,0.0,1552,202,0.0,0.0
0625_02,2,1,6,111,2,3,42.0,0,0.0,0.0,0.0,1915,1560,0.0,0.0
0625_03,2,1,6,111,2,1,20.0,0,0.0,0.0,0.0,937,202,0.0,0.0
0626_01,3,1,2,24,2,1,25.0,0,0.0,0.0,0.0,1338,2251,0.0,0.0
0626_02,3,1,2,24,2,3,22.0,0,0.0,0.0,0.0,1666,2059,0.0,0.0
0626_03,3,0,4,21,2,3,25.0,1,30.0,5718.0,0.0,119,2059,0.0,1385.0
0627_01,2,0,4,22,2,3,45.0,0,0.0,0.0,1057.0,1356,835,0.0,0.0
0632_01,1,0,6,134,1,3,19.0,0,0.0,77.0,0.0,70,1036,532.0,256.0
0632_02,1,0,5,37,1,2,16.0,0,72.0,4.0,1456.0,780,1036,-1.0,0.0
0632_03,1,1,7,97,1,3,18.0,0,0.0,0.0,0.0,2249,1036,0.0,0.0
0640_01,3,1,4,26,1,3,38.0,0,0.0,0.0,0.0,2818,574,0.0,0.0
0640_02,3,1,4,26,1,1,27.0,0,0.0,0.0,0.0,2455,574,0.0,0.0
0648_01,2,0,4,27,1,1,36.0,0,748.0,0.0,222.0,1932,589,0.0,0.0
0648_02,2,0,4,27,1,3,21.0,0,1045.0,90.0,1110.0,1076,589,333.0,0.0
0649_01,1,0,7,99,1,3,1.0,0,0.0,0.0,0.0,696,529,0.0,0.0
0651_01,3,1,4,28,1,3,25.0,0,0.0,0.0,0.0,1077,259,0.0,0.0
0652_01,1,1,7,96,2,2,3.0,0,0.0,0.0,0.0,2412,1405,0.0,0.0
0652_02,1,0,7,96,2,3,7.0,0,0.0,0.0,0.0,870,1405,0.0,0.0
0652_03,1,0,7,96,2,3,0.0,0,0.0,0.0,0.0,927,1405,0.0,0.0
0652_04,1,0,6,116,2,3,32.0,0,632.0,0.0,0.0,1677,1405,2.0,0.0
0652_05,1,0,7,96,2,1,5.0,0,0.0,0.0,0.0,17,1405,0.0,0.0
0654_01,1,0,7,100,1,3,79.0,0,0.0,0.0,881.0,864,1783,7.0,0.0
0662_01,1,0,6,139,1,3,19.0,0,0.0,0.0,691.0,2753,1057,0.0,57.0
0666_01,1,1,7,100,2,3,30.0,0,0.0,0.0,0.0,1798,1173,0.0,-1.0
0666_02,1,0,6,119,2,3,13.0,0,1.0,875.0,0.0,1165,1173,0.0,0.0
0667_01,2,0,4,29,1,3,53.0,0,596.0,0.0,1608.0,1967,940,505.0,0.0
0670_01,2,0,5,40,1,3,40.0,0,710.0,379.0,264.0,1474,1163,0.0,5.0
0670_02,2,0,5,40,1,3,32.0,0,1279.0,0.0,20.0,1490,1163,0.0,0.0
0673_01,1,1,7,104,1,1,31.0,0,0.0,-1.0,0.0,1318,1027,0.0,0.0
0675_01,1,0,5,47,2,3,63.0,0,13.0,1415.0,0.0,199,2101,170.0,21.0
0676_01,2,0,6,120,2,3,18.0,0,-1.0,0.0,54.0,1915,1560,0.0,0.0
0681_01,1,1,7,106,1,3,21.0,0,0.0,0.0,0.0,2537,102,0.0,0.0
0692_01,1,0,6,124,2,3,14.0,0,9.0,0.0,1790.0,318,518,8.0,31.0
0694_01,1,1,7,105,2,2,41.0,0,0.0,0.0,0.0,283,1440,0.0,0.0
0695_01,1,1,7,106,2,1,40.0,0,0.0,0.0,0.0,2286,237,0.0,0.0
0698_01,1,0,6,125,2,3,58.0,0,0.0,0.0,46.0,1023,956,755.0,0.0
0700_01,1,0,6,148,1,3,22.0,0,0.0,65.0,221.0,2069,1119,5.0,304.0
0706_01,1,1,7,108,1,1,13.0,0,0.0,0.0,0.0,112,261,0.0,0.0
0708_01,3,1,2,29,1,3,16.0,0,0.0,0.0,0.0,2200,766,0.0,0.0
0708_02,3,1,2,29,1,1,13.0,0,0.0,0.0,0.0,279,1075,0.0,0.0
0711_01,2,0,6,128,2,3,15.0,0,1344.0,0.0,1020.0,222,1863,0.0,1.0
0716_01,2,0,5,51,2,3,42.0,0,466.0,0.0,583.0,1050,2008,0.0,0.0
0717_01,3,1,2,31,1,3,24.0,0,0.0,0.0,0.0,138,2039,0.0,0.0
0717_02,3,0,2,31,1,1,19.0,-1,0.0,1502.0,1.0,1705,2039,874.0,437.0
0717_03,3,1,2,31,1,0,-1.0,0,0.0,0.0,0.0,1844,2039,0.0,0.0
0717_04,3,1,2,31,1,3,29.0,0,0.0,0.0,0.0,2288,1062,0.0,0.0
0717_05,3,0,2,31,1,3,15.0,0,0.0,437.0,0.0,1497,2039,2.0,4679.0
0717_06,3,-1,2,31,1,3,38.0,0,1.0,2352.0,1604.0,1680,2039,66.0,2583.0
0717_07,3,1,2,31,1,1,49.0,-1,0.0,0.0,0.0,2559,2039,0.0,0.0
0720_01,2,1,6,129,2,3,20.0,0,0.0,0.0,0.0,391,1801,0.0,0.0
0720_02,2,0,5,52,2,3,-1.0,0,0.0,0.0,0.0,1842,1644,0.0,0.0
0720_03,2,0,4,26,2,3,19.0,0,1661.0,0.0,350.0,282,1644,336.0,231.0
0721_01,1,0,6,130,2,3,46.0,0,17.0,43.0,659.0,213,1648,40.0,0.0
0722_01,2,0,6,151,1,3,21.0,0,559.0,725.0,3.0,2456,1614,0.0,0.0
0723_01,1,0,6,131,2,1,29.0,0,0.0,0.0,33.0,115,829,539.0,0.0
0725_01,1,1,7,110,1,2,-1.0,0,0.0,0.0,0.0,595,1845,0.0,0.0
0730_01,0,0,6,135,2,3,44.0,0,14.0,0.0,1817.0,2196,398,2.0,171.0
0731_01,1,0,6,136,2,3,19.0,0,720.0,0.0,7.0,2048,1103,0.0,32.0
0731_02,1,0,6,136,2,3,29.0,0,60.0,480.0,5.0,2640,1103,0.0,276.0
0735_01,2,0,6,155,1,3,25.0,0,266.0,98.0,748.0,114,1834,169.0,6.0
0739_01,1,0,0,0,0,3,41.0,0,0.0,885.0,0.0,1798,456,0.0,0.0
0741_01,1,0,6,137,2,1,19.0,0,-1.0,163.0,1487.0,115,1079,1.0,223.0
0742_01,2,0,5,54,2,3,33.0,0,4.0,153.0,892.0,2598,1695,0.0,0.0
0742_02,2,1,6,138,2,3,25.0,0,0.0,0.0,0.0,1953,1695,0.0,0.0
0744_01,3,1,2,26,2,1,44.0,0,-1.0,0.0,0.0,2778,709,0.0,0.0
0745_01,1,0,5,45,1,3,21.0,0,0.0,0.0,0.0,1325,1719,787.0,1.0
0747_01,2,0,6,158,1,3,32.0,0,530.0,0.0,1195.0,2566,1230,11.0,788.0
0748_01,2,1,6,139,2,3,33.0,0,0.0,0.0,0.0,2032,294,0.0,0.0
0748_02,2,0,6,139,2,3,32.0,0,1705.0,0.0,175.0,2110,294,434.0,172.0
0749_01,2,1,6,159,1,3,19.0,0,0.0,0.0,0.0,1236,2038,0.0,0.0
0751_01,2,1,6,141,2,3,21.0,0,0.0,0.0,-1.0,1966,2378,0.0,0.0
0752_01,1,1,7,113,2,3,23.0,0,0.0,0.0,0.0,54,1534,0.0,0.0
0755_01,3,0,4,32,1,1,31.0,0,0.0,1029.0,1247.0,1240,1262,0.0,52.0
0758_01,3,0,3,29,2,3,22.0,0,3.0,2490.0,0.0,2016,622,1197.0,144.0
0758_02,3,1,0,0,0,1,74.0,0,0.0,0.0,0.0,439,622,0.0,0.0
0758_03,3,0,3,29,2,3,53.0,0,472.0,3.0,0.0,1143,622,1935.0,2505.0
0759_01,3,1,3,25,1,1,40.0,0,0.0,0.0,0.0,1839,54,0.0,0.0
0759_02,3,0,3,25,1,1,23.0,0,0.0,4733.0,0.0,335,54,1412.0,4419.0
0759_03,3,1,3,25,1,3,36.0,0,0.0,0.0,0.0,1725,54,0.0,0.0
0760_01,1,0,6,160,1,3,18.0,0,178.0,0.0,11.0,2497,1639,478.0,0.0
0763_01,3,1,3,30,2,3,29.0,0,0.0,0.0,0.0,860,575,0.0,0.0
0763_02,3,0,3,30,2,3,48.0,0,1.0,14.0,2.0,2825,575,3717.0,0.0
0766_01,2,1,5,55,2,3,34.0,0,0.0,0.0,0.0,1633,2249,0.0,0.0
0774_01,3,0,3,27,1,3,34.0,0,0.0,3410.0,0.0,1555,9,0.0,1456.0
0774_02,3,0,2,33,1,1,27.0,0,0.0,1288.0,0.0,481,9,1342.0,3506.0
0774_03,3,0,2,33,1,3,44.0,0,0.0,0.0,0.0,936,1097,0.0,0.0
0775_01,3,0,3,31,2,3,0.0,0,0.0,0.0,0.0,286,1032,0.0,0.0
0775_02,3,1,3,31,2,3,1.0,0,0.0,0.0,0.0,1188,1032,0.0,0.0
0775_03,3,1,3,31,2,3,18.0,0,0.0,0.0,0.0,1341,1032,0.0,0.0
0775_04,3,0,3,31,2,3,23.0,0,0.0,1857.0,1.0,2023,1032,386.0,15940.0
0775_05,3,0,3,31,2,3,26.0,0,0.0,3326.0,3.0,546,1700,621.0,51.0
0775_06,3,1,3,31,2,1,46.0,0,0.0,0.0,0.0,2116,1700,0.0,0.0
0778_01,3,1,3,32,2,3,41.0,0,0.0,0.0,0.0,997,330,0.0,0.0
0778_02,3,0,3,32,2,1,25.0,0,0.0,1641.0,20.0,2585,330,1663.0,10.0
0780_01,2,1,4,27,2,0,50.0,0,0.0,0.0,0.0,2144,52,-1.0,0.0
0783_01,1,0,6,164,1,3,28.0,0,2.0,372.0,0.0,1710,433,0.0,506.0
0792_01,1,1,7,116,1,2,17.0,0,0.0,0.0,0.0,1403,1969,0.0,0.0
0800_01,3,0,3,34,2,1,29.0,1,149.0,1704.0,0.0,117,1043,7402.0,14.0
0801_01,2,1,6,167,1,3,19.0,0,0.0,0.0,0.0,856,1750,0.0,0.0
0803_01,1,-1,7,118,1,1,34.0,0,0.0,0.0,0.0,2450,2247,0.0,0.0
0804_01,3,1,3,28,1,1,28.0,0,0.0,0.0,0.0,1211,2133,0.0,0.0
0807_01,2,0,6,150,2,3,47.0,0,3682.0,3636.0,-1.0,2092,546,83.0,-1.0
0810_01,2,0,6,168,1,3,28.0,0,830.0,0.0,278.0,2744,40,3.0,2.0
0812_01,2,1,5,58,2,3,38.0,0,0.0,-1.0,0.0,215,478,0.0,0.0
0814_01,2,0,6,153,2,3,22.0,1,2227.0,324.0,47.0,2157,1733,-1.0,0.0
0821_01,2,-1,6,155,2,1,18.0,0,0.0,0.0,0.0,1039,760,0.0,0.0
0827_01,3,0,1,7,1,3,21.0,0,0.0,2673.0,0.0,2804,961,1678.0,30.0
0827_02,3,0,1,7,1,3,40.0,0,0.0,0.0,0.0,2395,961,0.0,0.0
0827_03,3,1,1,7,1,1,67.0,0,0.0,0.0,0.0,1475,961,0.0,0.0
0831_01,1,0,6,172,1,2,39.0,0,182.0,148.0,35.0,1020,569,23.0,277.0
0832_01,1,1,7,122,1,2,19.0,0,0.0,0.0,0.0,2711,490,0.0,0.0
0837_01,3,1,4,34,1,3,28.0,0,0.0,0.0,0.0,2818,1367,0.0,0.0
0837_02,3,0,4,34,1,1,29.0,0,0.0,699.0,377.0,498,1367,3858.0,6.0
0838_01,2,1,5,46,1,3,22.0,0,0.0,0.0,0.0,1765,2302,0.0,0.0
0838_02,2,0,4,35,1,3,23.0,0,2577.0,0.0,0.0,224,2302,0.0,2.0
0841_01,1,0,6,174,1,2,41.0,0,0.0,171.0,80.0,707,1585,2393.0,4.0
0842_01,2,1,5,47,1,3,25.0,0,0.0,0.0,0.0,1286,1427,0.0,0.0
0843_01,1,1,7,124,1,2,43.0,0,0.0,0.0,0.0,1,1451,0.0,0.0
0844_01,2,1,5,61,2,3,54.0,0,0.0,0.0,0.0,1056,1806,0.0,0.0
0847_01,1,0,6,161,2,3,14.0,0,698.0,0.0,0.0,1113,2151,1.0,0.0
0852_01,3,1,4,29,2,3,69.0,0,0.0,0.0,0.0,750,594,0.0,0.0
0854_01,1,1,7,126,2,2,24.0,0,0.0,-1.0,0.0,2233,984,0.0,0.0
0855_01,3,0,2,33,2,3,37.0,0,0.0,0.0,0.0,1492,1286,0.0,0.0
0856_01,1,0,6,177,1,3,28.0,0,869.0,0.0,2.0,1561,1660,0.0,0.0
0857_01,3,0,2,34,2,1,59.0,0,0.0,2935.0,529.0,2296,350,21.0,462.0
0858_01,2,0,4,36,1,3,20.0,0,2024.0,0.0,269.0,1711,862,13.0,0.0
0858_02,2,1,6,178,1,3,23.0,0,0.0,0.0,0.0,798,862,0.0,-1.0
0861_01,1,0,7,128,2,3,59.0,0,0.0,0.0,0.0,907,1796,0.0,0.0
0862_01,1,1,7,125,1,3,20.0,0,0.0,0.0,0.0,707,185,0.0,0.0
0864_01,2,0,4,30,2,3,36.0,0,3160.0,0.0,12.0,473,1066,0.0,-1.0
0864_02,2,1,6,162,2,3,43.0,0,0.0,0.0,0.0,1531,1066,0.0,0.0
0864_03,2,1,6,162,2,3,9.0,0,0.0,0.0,0.0,1990,2264,0.0,0.0
0866_01,2,1,6,179,1,3,32.0,0,0.0,0.0,0.0,1764,1564,0.0,0.0
0872_01,1,0,5,63,2,3,24.0,0,780.0,0.0,0.0,2621,1536,2.0,6.0
0880_01,2,1,5,50,1,2,14.0,0,0.0,0.0,0.0,2049,6,0.0,0.0
0880_02,2,1,5,50,1,3,45.0,0,0.0,0.0,0.0,222,6,0.0,-1.0
0882_01,1,0,7,132,2,3,23.0,0,299.0,4958.0,299.0,1629,1445,0.0,93.0
0884_01,1,0,7,128,1,3,59.0,0,0.0,0.0,0.0,1861,1279,7.0,833.0
0884_02,1,0,0,0,0,3,28.0,0,0.0,0.0,762.0,398,1279,0.0,0.0
0886_01,2,0,6,182,1,3,61.0,0,1399.0,0.0,693.0,2438,698,0.0,0.0
0886_02,2,1,6,182,1,3,52.0,0,0.0,0.0,0.0,1216,698,0.0,0.0
0886_03,2,1,6,182,1,3,5.0,0,0.0,0.0,0.0,972,698,0.0,0.0
0887_01,3,0,3,31,1,3,51.0,0,0.0,54.0,0.0,898,525,22.0,5915.0
0887_02,3,0,3,31,1,3,26.0,0,61.0,1124.0,59.0,1915,1560,2217.0,622.0
0888_01,2,0,4,37,1,3,44.0,0,589.0,0.0,235.0,2310,323,20.0,31.0
0888_02,2,0,6,183,1,3,46.0,0,1246.0,0.0,3767.0,1063,323,1.0,0.0
0891_01,2,0,4,33,2,3,32.0,0,176.0,0.0,2851.0,2190,444,0.0,0.0
0892_01,3,1,3,36,2,3,17.0,0,0.0,0.0,0.0,2364,1478,0.0,0.0
0892_02,3,1,3,36,2,1,21.0,0,0.0,0.0,0.0,1534,1478,0.0,0.0
0892_03,3,1,3,36,2,1,52.0,0,0.0,0.0,-1.0,1099,2154,0.0,0.0
0894_01,3,1,3,37,2,1,52.0,0,0.0,0.0,0.0,138,1764,0.0,0.0
0895_01,1,0,6,185,1,3,14.0,0,0.0,1277.0,0.0,2580,2231,241.0,-1.0
0896_01,1,0,6,186,1,3,21.0,0,0.0,0.0,644.0,1929,1267,-1.0,0.0
0897_01,3,1,2,36,2,1,42.0,0,0.0,0.0,0.0,1580,1642,0.0,0.0
0897_02,3,1,2,36,2,3,28.0,0,0.0,0.0,0.0,1545,1642,0.0,0.0
0900_01,1,1,7,131,1,2,26.0,0,0.0,0.0,0.0,141,553,0.0,0.0
0908_01,1,1,7,136,2,3,7.0,0,0.0,0.0,0.0,1121,1666,0.0,0.0
0909_01,2,0,6,169,2,3,14.0,0,1793.0,0.0,300.0,1201,1387,0.0,0.0
0909_02,2,1,6,169,2,3,3.0,0,0.0,0.0,0.0,1642,1387,0.0,0.0
0909_03,2,1,6,169,2,3,26.0,0,0.0,0.0,0.0,372,1387,0.0,0.0
0914_01,3,0,5,64,2,1,54.0,0,0.0,8179.0,0.0,736,942,2673.0,6512.0
0916_01,1,0,7,132,1,3,55.0,0,0.0,4.0,512.0,707,583,365.0,0.0
0917_01,2,0,5,65,2,0,16.0,0,9.0,0.0,1162.0,2008,1000,2.0,0.0
0920_01,3,0,3,34,1,3,38.0,0,0.0,6915.0,0.0,138,1968,3243.0,5218.0
0929_01,1,0,7,141,2,3,48.0,0,411.0,405.0,31.0,381,1263,5.0,34.0
0934_01,1,0,7,142,2,1,13.0,0,483.0,0.0,28.0,1110,2152,375.0,0.0
0936_01,0,0,6,171,2,3,20.0,0,0.0,4.0,0.0,1636,599,732.0,1.0
0937_01,2,1,5,52,1,3,18.0,0,0.0,0.0,0.0,1949,1156,0.0,0.0
0943_01,2,1,6,197,1,3,45.0,0,0.0,0.0,0.0,824,2401,0.0,0.0
0943_02,2,1,6,197,1,3,5.0,0,0.0,0.0,0.0,2120,2401,0.0,0.0
0943_03,2,-1,6,197,1,1,42.0,0,22.0,0.0,697.0,2152,2401,798.0,0.0
0945_01,2,0,5,69,2,1,50.0,0,901.0,0.0,242.0,273,1976,160.0,0.0
0945_02,2,0,6,173,2,3,21.0,0,590.0,0.0,114.0,1949,1976,0.0,415.0
0948_01,1,0,7,139,1,3,22.0,0,141.0,695.0,0.0,1915,1560,116.0,482.0
0950_01,2,1,6,174,2,3,23.0,0,0.0,0.0,0.0,2121,34,0.0,0.0
0954_01,1,0,6,200,1,2,22.0,0,0.0,154.0,497.0,2701,174,16.0,1.0
0958_01,1,0,6,176,2,3,21.0,0,0.0,60.0,0.0,2823,1653,-1.0,653.0
0959_01,1,0,5,71,2,2,24.0,0,640.0,155.0,0.0,539,1594,0.0,0.0
0962_01,1,0,6,177,2,3,24.0,0,9.0,71.0,2572.0,2357,891,0.0,0.0
0963_01,3,1,4,34,2,3,42.0,0,0.0,0.0,0.0,1263,559,0.0,0.0
0967_01,0,0,6,180,2,3,19.0,0,1.0,0.0,0.0,2485,565,0.0,632.0
0973_01,1,0,7,144,1,3,32.0,0,0.0,0.0,0.0,63,2055,0.0,908.0
0974_01,1,0,5,55,1,3,35.0,0,666.0,175.0,783.0,2346,1393,0.0,0.0
0977_01,1,1,7,147,2,2,19.0,0,0.0,0.0,0.0,2633,528,0.0,0.0
0980_01,1,0,6,181,2,3,55.0,0,0.0,24.0,52.0,316,2022,808.0,0.0
0981_01,1,0,7,148,2,3,35.0,0,0.0,382.0,0.0,2450,636,370.0,156.0
0981_02,1,1,7,148,2,3,63.0,0,0.0,0.0,0.0,582,636,0.0,0.0
0986_01,3,0,2,37,1,3,66.0,0,2164.0,46.0,0.0,2343,390,6962.0,2257.0
0986_02,3,1,2,37,1,1,45.0,-1,0.0,0.0,0.0,2430,390,0.0,0.0
0996_01,1,0,6,205,1,2,20.0,0,0.0,363.0,344.0,1457,1900,0.0,165.0
0999_01,1,1,7,147,1,2,21.0,0,0.0,0.0,0.0,316,387,0.0,0.0
0999_02,1,0,7,147,1,3,51.0,0,0.0,908.0,0.0,808,387,0.0,0.0
1003_01,1,0,7,155,2,3,13.0,0,731.0,0.0,51.0,644,571,0.0,0.0
1007_01,1,0,7,157,2,3,24.0,0,826.0,5.0,1.0,2391,74,56.0,0.0
1009_01,2,0,6,206,1,3,28.0,0,240.0,161.0,0.0,1796,142,0.0,1405.0
1010_01,2,1,6,188,2,3,52.0,0,0.0,0.0,0.0,1308,1562,0.0,0.0
1016_01,3,0,1,12,2,1,32.0,0,0.0,2983.0,0.0,1926,516,6282.0,74.0
1021_01,0,0,6,192,2,3,23.0,0,0.0,458.0,151.0,1677,563,256.0,0.0
1023_01,2,1,6,193,2,3,37.0,0,0.0,0.0,0.0,889,726,0.0,0.0
1028_01,1,1,7,160,2,2,35.0,0,0.0,0.0,0.0,1105,1616,0.0,0.0
1037_01,1,1,7,162,2,3,46.0,0,-1.0,0.0,0.0,2051,1796,0.0,0.0
1039_01,1,0,6,195,2,3,33.0,0,553.0,6.0,0.0,1101,2153,0.0,90.0
1042_01,3,0,1,8,1,1,34.0,1,0.0,1286.0,39.0,2056,2168,527.0,57.0
1044_01,1,0,7,165,2,3,51.0,0,0.0,111.0,1719.0,1947,1069,45.0,4.0
1050_01,0,1,7,157,1,3,-1.0,0,0.0,0.0,-1.0,1786,791,0.0,0.0
1055_01,1,0,7,158,1,3,27.0,-1,54.0,47.0,630.0,2020,1312,0.0,53.0
1059_01,3,1,3,40,1,1,22.0,0,0.0,0.0,0.0,1489,2039,0.0,0.0
1059_02,3,1,3,40,1,1,33.0,0,0.0,0.0,0.0,2097,2039,0.0,0.0
1061_01,3,1,3,41,1,1,31.0,0,0.0,0.0,0.0,2389,2232,0.0,0.0
1064_01,1,0,5,59,1,3,16.0,0,0.0,0.0,978.0,2745,1770,9.0,0.0
1064_02,1,0,7,159,1,1,6.0,0,0.0,0.0,0.0,2237,1770,0.0,0.0
1067_01,1,0,6,203,2,2,18.0,0,289.0,0.0,423.0,2195,833,150.0,508.0
1069_01,3,1,4,40,1,1,30.0,0,0.0,0.0,0.0,563,1364,0.0,0.0
1070_01,1,0,6,221,1,3,24.0,0,0.0,92.0,656.0,1639,1601,0.0,0.0
1072_01,1,1,7,160,1,2,57.0,0,0.0,0.0,0.0,2047,504,0.0,0.0
1072_02,1,1,7,160,1,3,24.0,0,0.0,0.0,0.0,1410,504,-1.0,0.0
1072_03,1,0,7,160,1,3,23.0,0,0.0,784.0,-1.0,2400,504,0.0,1.0
1072_04,1,0,7,160,1,3,40.0,0,150.0,8.0,565.0,2434,504,60.0,0.0
1072_05,1,0,7,160,1,1,21.0,0,699.0,0.0,0.0,843,504,0.0,18.0
1072_06,1,0,7,160,1,3,17.0,0,154.0,49.0,540.0,1299,1792,0.0,0.0
1072_07,1,1,7,160,1,1,25.0,0,0.0,-1.0,0.0,199,504,0.0,0.0
1072_08,1,1,7,160,1,3,34.0,0,0.0,0.0,0.0,385,504,0.0,0.0
1073_01,1,0,7,168,2,3,18.0,0,212.0,188.0,38.0,1337,1104,0.0,449.0
1074_01,1,0,5,75,2,3,8.0,0,0.0,0.0,0.0,240,449,0.0,0.0
1074_02,1,1,5,75,2,2,14.0,0,0.0,0.0,0.0,1657,449,0.0,0.0
1081_01,1,-1,7,164,1,0,16.0,0,0.0,0.0,0.0,702,1030,0.0,0.0
1087_01,2,0,6,222,1,3,22.0,0,4.0,192.0,1161.0,1553,2093,11.0,19.0
1090_01,3,1,2,42,2,3,21.0,0,0.0,0.0,0.0,738,815,0.0,0.0
1090_02,3,0,2,42,2,1,23.0,0,0.0,7600.0,-1.0,662,1221,188.0,12863.0
1092_01,1,1,7,167,1,1,26.0,0,0.0,0.0,0.0,1505,935,0.0,0.0
1098_01,2,0,4,37,2,3,18.0,0,2233.0,0.0,346.0,1531,1905,0.0,0.0
1101_01,1,0,7,171,2,3,72.0,0,0.0,708.0,0.0,784,730,1.0,11.0
1103_01,2,0,6,228,1,3,18.0,0,1216.0,0.0,32.0,1059,2268,41.0,0.0
1104_01,3,1,3,41,2,1,24.0,0,0.0,0.0,0.0,2780,2383,0.0,0.0
1106_01,2,0,6,209,2,3,36.0,0,1199.0,27.0,83.0,2190,1715,0.0,0.0
1106_02,2,1,6,209,2,3,13.0,0,0.0,0.0,0.0,2355,1715,0.0,0.0
1107_01,1,0,6,210,2,3,19.0,0,132.0,575.0,294.0,1026,949,0.0,513.0
1109_01,1,0,6,212,2,2,28.0,0,847.0,20.0,0.0,1146,176,77.0,0.0
1111_01,1,1,7,172,2,1,2.0,0,0.0,0.0,0.0,1255,1320,0.0,0.0
1111_02,1,1,7,172,2,3,5.0,0,0.0,0.0,0.0,237,1320,0.0,0.0
1111_03,1,0,5,77,2,1,25.0,0,0.0,0.0,150.0,1357,1320,562.0,6.0
1118_01,3,0,3,43,2,3,45.0,0,0.0,283.0,0.0,59,2334,3613.0,0.0
1118_02,3,1,3,43,2,3,59.0,0,0.0,0.0,0.0,2480,591,0.0,0.0
1118_03,3,-1,3,43,2,3,6.0,0,0.0,0.0,0.0,1126,591,0.0,0.0
1118_04,3,0,3,43,2,3,36.0,0,1477.0,2036.0,0.0,1855,591,484.0,0.0
1118_05,3,0,3,43,2,3,40.0,0,0.0,10.0,0.0,1844,2334,4.0,6119.0
1119_01,2,0,6,214,2,3,36.0,1,43.0,314.0,352.0,1369,2262,732.0,3.0
1119_02,2,1,6,214,2,3,31.0,0,0.0,0.0,0.0,2030,2262,0.0,0.0
1120_01,1,0,7,168,1,2,19.0,0,0.0,-1.0,2329.0,1524,556,0.0,1.0
1122_01,1,1,7,169,1,3,13.0,0,0.0,0.0,0.0,565,727,0.0,0.0
1124_01,3,1,3,44,2,3,31.0,0,0.0,0.0,0.0,1586,2292,0.0,0.0
1124_02,0,1,3,44,2,3,22.0,0,0.0,0.0,0.0,2773,2292,0.0,0.0
1124_03,3,0,3,44,2,1,52.0,0,0.0,225.0,0.0,2352,2292,1624.0,49.0
1125_01,1,0,6,230,1,3,22.0,0,555.0,16.0,181.0,700,1371,0.0,24.0
1125_02,1,1,7,170,1,3,34.0,0,0.0,0.0,0.0,927,1371,0.0,0.0
1126_01,2,1,6,215,2,3,23.0,0,0.0,0.0,0.0,2827,2268,0.0,0.0
1128_01,3,1,2,41,1,1,14.0,0,0.0,0.0,0.0,22,1981,0.0,0.0
1128_02,3,1,2,41,1,3,30.0,0,0.0,0.0,0.0,2314,1981,0.0,0.0
1131_01,3,1,2,44,2,1,75.0,0,0.0,0.0,0.0,2056,275,0.0,0.0
1135_01,3,0,2,45,2,3,28.0,0,1371.0,1447.0,0.0,1874,370,-1.0,6151.0
1135_02,3,0,0,0,0,1,61.0,0,26.0,3606.0,-1.0,1737,370,0.0,138.0
1135_03,3,0,2,45,2,3,25.0,0,0.0,1039.0,12.0,219,370,4584.0,2158.0
1135_04,3,0,2,45,2,1,21.0,0,411.0,7312.0,14.0,1244,370,22.0,215.0
1137_01,3,0,5,82,2,3,-1.0,0,0.0,1537.0,-1.0,875,1120,112.0,753.0
1137_02,3,0,1,13,2,1,28.0,1,0.0,109.0,0.0,176,1120,1514.0,942.0
1138_01,3,0,5,66,1,3,41.0,0,0.0,6523.0,0.0,1341,304,13.0,0.0
1139_01,1,1,7,172,1,2,25.0,0,0.0,0.0,0.0,2031,481,0.0,0.0
1143_01,1,0,6,216,2,1,28.0,0,0.0,172.0,539.0,955,1208,91.0,0.0
1145_01,2,0,6,231,1,3,0.0,0,0.0,0.0,0.0,2203,103,0.0,0.0
1145_02,2,0,6,231,1,3,19.0,0,775.0,0.0,1863.0,1724,103,0.0,0.0
1145_03,2,0,5,67,1,3,22.0,0,1031.0,0.0,16.0,1084,127,1.0,0.0
1145_04,2,0,6,231,1,3,2.0,0,0.0,0.0,0.0,2384,103,0.0,0.0
1151_01,1,0,7,180,2,1,35.0,0,-1.0,0.0,783.0,2115,404,10.0,6.0
1157_01,1,0,6,219,2,0,42.0,0,1030.0,0.0,48.0,517,836,463.0,-1.0
1158_01,2,1,5,68,1,3,46.0,0,0.0,0.0,0.0,350,2012,0.0,0.0
1158_02,2,1,5,68,1,3,26.0,0,-1.0,0.0,0.0,2670,2012,0.0,0.0
1159_01,1,1,7,181,2,2,19.0,0,0.0,0.0,0.0,2785,136,0.0,0.0
1159_02,1,0,7,181,2,0,11.0,0,0.0,0.0,0.0,1252,136,0.0,-1.0
1159_03,1,1,7,181,2,2,11.0,0,0.0,0.0,0.0,1921,136,0.0,0.0
1160_01,2,0,6,234,1,3,17.0,0,26.0,0.0,1094.0,212,2162,0.0,0.0
1164_01,1,0,6,220,2,3,23.0,0,220.0,0.0,819.0,1431,1627,47.0,0.0
1171_01,1,0,5,84,2,3,37.0,0,-1.0,0.0,225.0,2590,1889,1.0,2170.0
1172_01,2,1,6,222,2,3,18.0,0,0.0,0.0,0.0,114,2360,-1.0,0.0
1176_01,2,0,5,85,2,3,48.0,0,527.0,2.0,1547.0,651,263,38.0,0.0
